address,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Berkelstraat 00043,1919,91.0,64,185000.0,185000.0,212000.0,272000.0,305000.0,338000.0,366000.0,367000.0,447000.0,420000.0
Croesestraat 00043,1906,0.0,60,193000.0,194000.0,220000.0,230000.0,288000.0,336000.0,339000.0,383000.0,406000.0,459000.0
Croesestraat 43-BS,1906,0.0,99,211000.0,212000.0,244000.0,336000.0,368000.0,415000.0,448000.0,453000.0,579000.0,536000.0
Dinkelstraat 00043,1982,147.0,111,221000.0,251000.0,257000.0,310000.0,339000.0,380000.0,420000.0,499000.0,538000.0,563000.0
Dollardstraat 00043,1996,0.0,93,225000.0,223000.0,245000.0,270000.0,312000.0,348000.0,380000.0,407000.0,424000.0,402000.0
Giessenplein 00043,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,259000.0,285000.0,313000.0,343000.0,418000.0,385000.0
Hoendiepstraat 00043,1931,74.0,86,207000.0,207000.0,245000.0,343000.0,382000.0,429000.0,419000.0,480000.0,571000.0,583000.0
IJsselstraat 00043,1919,0.0,99,236000.0,150000.0,,338000.0,373000.0,419000.0,473000.0,440000.0,509000.0,532000.0
Jutfaseweg 00043,1904,0.0,34,121000.0,120000.0,128000.0,142000.0,144000.0,154000.0,168000.0,193000.0,258000.0,279000.0
Lingestraat 00043,1999,0.0,100,226000.0,228000.0,211000.0,230000.0,255000.0,294000.0,323000.0,381000.0,518000.0,508000.0
Maasstraat 00043,1999,0.0,85,181000.0,182000.0,,200000.0,233000.0,232000.0,254000.0,283000.0,392000.0,383000.0
Merwedestraat 00043,1928,80.0,72,195000.0,195000.0,232000.0,242000.0,289000.0,325000.0,354000.0,373000.0,433000.0,432000.0
Noordzeestraat 00043,2009,95.0,122,272000.0,273000.0,430000.0,436000.0,482000.0,513000.0,529000.0,535000.0,705000.0,639000.0
Reggestraat 00043,1919,103.0,100,212000.0,212000.0,255000.0,333000.0,374000.0,416000.0,453000.0,544000.0,546000.0,547000.0
Reitdiepstraat 00043,2006,0.0,102,229000.0,227000.0,279000.0,305000.0,321000.0,390000.0,412000.0,429000.0,533000.0,524000.0
Rijnlaan 00043,1927,0.0,70,163000.0,164000.0,169000.0,248000.0,286000.0,273000.0,296000.0,328000.0,446000.0,411000.0
Rijnlaan 43-BS,1927,0.0,90,170000.0,171000.0,193000.0,230000.0,278000.0,335000.0,363000.0,378000.0,463000.0,483000.0
Runstraat 00043,1932,93.0,104,226000.0,226000.0,270000.0,301000.0,341000.0,346000.0,373000.0,443000.0,489000.0,445000.0
Scheldestraat 00043,1919,82.0,69,162000.0,162000.0,168000.0,195000.0,231000.0,263000.0,288000.0,346000.0,431000.0,402000.0
Schipbeekstraat 00043,1919,115.0,88,192000.0,192000.0,228000.0,237000.0,262000.0,302000.0,341000.0,384000.0,504000.0,469000.0
Spaarnestraat 00043,1919,0.0,88,195000.0,195000.0,230000.0,245000.0,271000.0,310000.0,350000.0,392000.0,518000.0,483000.0
Spuistraat 00043,1919,72.0,69,152000.0,152000.0,161000.0,189000.0,225000.0,256000.0,281000.0,342000.0,421000.0,392000.0
Vlisthof 00043,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Waalstraat 00043,1932,107.0,120,242000.0,242000.0,296000.0,388000.0,409000.0,436000.0,444000.0,523000.0,591000.0,614000.0
Westravenstraat 00043,1919,59.0,59,195000.0,195000.0,242000.0,310000.0,349000.0,382000.0,329000.0,333000.0,398000.0,405000.0
Wielingenplein 00043,1935,103.0,100,,262000.0,310000.0,372000.0,412000.0,426000.0,456000.0,528000.0,612000.0,585000.0
Rijnlaan 0043A,1919,0.0,90,183000.0,184000.0,190000.0,315000.0,364000.0,347000.0,367000.0,408000.0,496000.0,464000.0
Rijnlaan 43A-BS,1919,0.0,85,174000.0,175000.0,201000.0,249000.0,253000.0,275000.0,305000.0,310000.0,466000.0,427000.0
Amaliastraat 00044,1904,91.0,100,272000.0,273000.0,304000.0,400000.0,383000.0,470000.0,477000.0,495000.0,590000.0,534000.0
Amerhof 00044,1979,0.0,44,125000.0,125000.0,126000.0,133000.0,154000.0,164000.0,179000.0,207000.0,265000.0,256000.0
Amstelstraat 00044,1999,0.0,72,162000.0,161000.0,163000.0,181000.0,210000.0,229000.0,250000.0,277000.0,361000.0,355000.0
Berkelstraat 00044,1931,97.0,112,259000.0,260000.0,322000.0,366000.0,367000.0,421000.0,472000.0,535000.0,451000.0,469000.0
Croesestraat 00044,1920,86.0,68,225000.0,225000.0,294000.0,288000.0,322000.0,394000.0,399000.0,459000.0,532000.0,499000.0
Dollardstraat 00044,1996,0.0,75,206000.0,204000.0,212000.0,273000.0,268000.0,311000.0,336000.0,296000.0,404000.0,389000.0
Eemstraat 00044,1980,0.0,56,133000.0,134000.0,145000.0,153000.0,177000.0,188000.0,206000.0,229000.0,300000.0,315000.0
Giessenplein 00044,1990,0.0,70,169000.0,167000.0,189000.0,195000.0,232000.0,256000.0,282000.0,311000.0,357000.0,366000.0
Gouwestraat 00044,1936,82.0,100,249000.0,249000.0,263000.0,289000.0,353000.0,402000.0,445000.0,481000.0,559000.0,544000.0
Grebbestraat 00044,1996,0.0,86,159000.0,158000.0,162000.0,187000.0,215000.0,239000.0,261000.0,292000.0,413000.0,386000.0
Hoendiepstraat 00044,1931,81.0,79,186000.0,186000.0,220000.0,276000.0,303000.0,342000.0,362000.0,417000.0,497000.0,453000.0
Hunzestraat 00044,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
IJsselstraat 00044,1919,137.0,103,236000.0,150000.0,283000.0,362000.0,397000.0,446000.0,497000.0,479000.0,557000.0,589000.0
Jutfaseweg 00044,1904,0.0,84,239000.0,240000.0,218000.0,238000.0,292000.0,315000.0,345000.0,418000.0,459000.0,493000.0
Maasstraat 00044,1999,0.0,90,186000.0,190000.0,199000.0,226000.0,264000.0,286000.0,307000.0,319000.0,403000.0,383000.0
Merwedestraat 00044,1925,55.0,66,143000.0,142000.0,205000.0,208000.0,239000.0,293000.0,315000.0,376000.0,385000.0,401000.0
Mijdrechtstraat 00044,1935,86.0,93,229000.0,229000.0,291000.0,319000.0,326000.0,341000.0,358000.0,436000.0,531000.0,490000.0
Reggestraat 00044,1919,101.0,75,201000.0,201000.0,239000.0,307000.0,344000.0,381000.0,413000.0,430000.0,492000.0,465000.0
Reitdiepstraat 00044,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 044-1,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Roerstraat 00044,1992,0.0,70,159000.0,152000.0,157000.0,180000.0,207000.0,235000.0,256000.0,290000.0,357000.0,347000.0
Runstraat 00044,1932,65.0,98,193000.0,193000.0,213000.0,304000.0,341000.0,359000.0,413000.0,434000.0,480000.0,446000.0
Scheldestraat 00044,1978,98.0,85,160000.0,185000.0,198000.0,211000.0,270000.0,,444000.0,531000.0,520000.0,483000.0
Schipbeekstraat 00044,1919,0.0,88,192000.0,192000.0,230000.0,238000.0,263000.0,303000.0,343000.0,385000.0,506000.0,471000.0
Socrateslaan 00044,1939,0.0,94,178000.0,176000.0,204000.0,269000.0,302000.0,302000.0,330000.0,366000.0,423000.0,458000.0
Spaarnestraat 00044,1919,117.0,88,192000.0,192000.0,224000.0,238000.0,263000.0,303000.0,342000.0,386000.0,507000.0,472000.0
Vlisthof 00044,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Volkerakstraat 00044,1931,134.0,111,279000.0,280000.0,333000.0,395000.0,416000.0,443000.0,480000.0,494000.0,624000.0,624000.0
Waalstraat 00044,1981,97.0,110,217000.0,220000.0,224000.0,276000.0,305000.0,344000.0,419000.0,486000.0,531000.0,537000.0
Westravenstraat 00044,1996,130.0,117,240000.0,240000.0,265000.0,321000.0,387000.0,437000.0,461000.0,500000.0,550000.0,554000.0
Wielingenplein 00044,1935,103.0,97,264000.0,265000.0,316000.0,379000.0,419000.0,434000.0,464000.0,536000.0,616000.0,555000.0
Amstelstraat 0044A,1999,0.0,72,162000.0,161000.0,163000.0,181000.0,210000.0,229000.0,250000.0,277000.0,361000.0,355000.0
Amaliadwarsstraat 00045,1996,0.0,91,217000.0,218000.0,213000.0,235000.0,260000.0,284000.0,310000.0,350000.0,420000.0,394000.0
Amaliastraat 00045,1904,76.0,98,245000.0,245000.0,275000.0,365000.0,350000.0,431000.0,438000.0,455000.0,551000.0,531000.0
Amerhof 00045,1979,0.0,24,79000.0,78000.0,79000.0,82000.0,95000.0,106000.0,116000.0,129000.0,176000.0,173000.0
Amstelstraat 00045,1999,0.0,100,226000.0,228000.0,211000.0,230000.0,255000.0,294000.0,323000.0,381000.0,518000.0,508000.0
Berkelstraat 00045,1919,92.0,65,177000.0,177000.0,186000.0,232000.0,385000.0,313000.0,341000.0,378000.0,451000.0,443000.0
Croesestraat 00045,1906,0.0,55,179000.0,180000.0,198000.0,200000.0,245000.0,285000.0,288000.0,325000.0,372000.0,394000.0
Croesestraat 45-BS,1906,0.0,105,218000.0,219000.0,257000.0,356000.0,390000.0,439000.0,474000.0,479000.0,596000.0,564000.0
Dinkelstraat 00045,1982,146.0,111,221000.0,250000.0,257000.0,309000.0,338000.0,380000.0,420000.0,498000.0,537000.0,562000.0
Dollardstraat 00045,1996,0.0,95,225000.0,223000.0,245000.0,270000.0,312000.0,348000.0,380000.0,407000.0,429000.0,411000.0
Dommelstraat 00045,1982,0.0,53,,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Giessenplein 00045,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,306000.0,349000.0,389000.0,385000.0
Hoendiepstraat 00045,1926,72.0,72,171000.0,171000.0,205000.0,253000.0,277000.0,311000.0,327000.0,346000.0,406000.0,429000.0
Lingestraat 00045,1999,0.0,100,226000.0,227000.0,210000.0,230000.0,254000.0,293000.0,322000.0,380000.0,517000.0,507000.0
Merwedestraat 00045,1928,81.0,80,239000.0,239000.0,280000.0,287000.0,336000.0,355000.0,360000.0,431000.0,479000.0,484000.0
Noordzeestraat 00045,2009,95.0,122,272000.0,273000.0,430000.0,436000.0,482000.0,513000.0,529000.0,535000.0,705000.0,639000.0
Reitdiepstraat 00045,2006,0.0,82,177000.0,175000.0,237000.0,257000.0,346000.0,364000.0,384000.0,362000.0,451000.0,419000.0
Rijnlaan 00045,1927,0.0,70,163000.0,164000.0,169000.0,248000.0,286000.0,273000.0,288000.0,320000.0,438000.0,403000.0
Rijnlaan 45-BS,1927,0.0,90,170000.0,171000.0,193000.0,230000.0,278000.0,320000.0,349000.0,364000.0,399000.0,441000.0
Runstraat 00045,1932,92.0,104,226000.0,226000.0,267000.0,297000.0,336000.0,358000.0,395000.0,464000.0,537000.0,475000.0
Scheldestraat 00045,1919,82.0,62,161000.0,161000.0,168000.0,194000.0,231000.0,262000.0,288000.0,346000.0,414000.0,376000.0
Schipbeekstraat 00045,1919,119.0,88,193000.0,193000.0,231000.0,240000.0,265000.0,305000.0,344000.0,387000.0,509000.0,474000.0
Spaarnestraat 00045,1919,0.0,88,194000.0,194000.0,227000.0,242000.0,268000.0,307000.0,347000.0,389000.0,513000.0,478000.0
Spuistraat 00045,1919,80.0,64,163000.0,161000.0,166000.0,198000.0,246000.0,285000.0,319000.0,389000.0,421000.0,436000.0
Vlisthof 00045,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Waalstraat 00045,1932,107.0,92,238000.0,238000.0,288000.0,354000.0,365000.0,388000.0,397000.0,450000.0,533000.0,561000.0
Westravenstraat 00045,1919,59.0,103,158000.0,158000.0,212000.0,269000.0,338000.0,357000.0,401000.0,435000.0,474000.0,485000.0
Wielingenplein 00045,1935,102.0,97,302000.0,303000.0,353000.0,406000.0,449000.0,465000.0,498000.0,577000.0,639000.0,631000.0
Rijnlaan 0045A,1919,0.0,72,165000.0,166000.0,171000.0,255000.0,294000.0,281000.0,296000.0,329000.0,452000.0,416000.0
Rijnlaan 45A-BS,1919,0.0,75,196000.0,197000.0,214000.0,232000.0,236000.0,255000.0,281000.0,300000.0,433000.0,416000.0
Amaliastraat 00046,1904,90.0,94,270000.0,271000.0,291000.0,390000.0,392000.0,482000.0,518000.0,621000.0,678000.0,612000.0
Amerhof 00046,1979,0.0,24,79000.0,78000.0,79000.0,82000.0,95000.0,106000.0,116000.0,129000.0,176000.0,173000.0
Amstelstraat 00046,1999,0.0,72,162000.0,161000.0,163000.0,181000.0,210000.0,229000.0,250000.0,277000.0,361000.0,355000.0
Berkelstraat 00046,1931,94.0,110,274000.0,275000.0,336000.0,359000.0,383000.0,403000.0,455000.0,537000.0,592000.0,577000.0
Croesestraat 00046,1920,85.0,84,200000.0,200000.0,253000.0,274000.0,266000.0,316000.0,320000.0,370000.0,460000.0,440000.0
Dollardstraat 00046,1996,0.0,81,206000.0,204000.0,231000.0,286000.0,281000.0,323000.0,349000.0,330000.0,419000.0,423000.0
Giessenplein 00046,1990,0.0,70,169000.0,167000.0,189000.0,189000.0,243000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Gouwestraat 00046,1936,83.0,100,249000.0,249000.0,266000.0,292000.0,357000.0,406000.0,449000.0,484000.0,563000.0,549000.0
Grebbestraat 00046,1996,0.0,86,159000.0,158000.0,162000.0,187000.0,215000.0,239000.0,261000.0,292000.0,413000.0,386000.0
Hoendiepstraat 00046,1931,79.0,69,193000.0,193000.0,262000.0,288000.0,321000.0,361000.0,381000.0,404000.0,547000.0,474000.0
Hunzestraat 00046,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
Jutfaseweg 00046,1904,0.0,41,141000.0,140000.0,153000.0,171000.0,173000.0,185000.0,202000.0,232000.0,283000.0,306000.0
Maasstraat 00046,1999,0.0,78,173000.0,174000.0,,205000.0,239000.0,259000.0,278000.0,289000.0,375000.0,356000.0
Merwedestraat 00046,1925,69.0,70,154000.0,154000.0,162000.0,193000.0,231000.0,265000.0,293000.0,360000.0,416000.0,389000.0
Mijdrechtstraat 00046,1935,86.0,94,208000.0,208000.0,264000.0,288000.0,294000.0,308000.0,323000.0,375000.0,490000.0,486000.0
Reggestraat 00046,1919,107.0,75,205000.0,205000.0,243000.0,310000.0,348000.0,385000.0,417000.0,434000.0,499000.0,472000.0
Reitdiepstraat 00046,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 046-1,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Rijnlaan 00046,1928,0.0,34,103000.0,103000.0,106000.0,118000.0,171000.0,190000.0,193000.0,188000.0,241000.0,252000.0
Roerstraat 00046,1992,0.0,81,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,384000.0,374000.0
Runstraat 00046,1932,0.0,42,128000.0,128000.0,128000.0,175000.0,224000.0,227000.0,233000.0,224000.0,285000.0,289000.0
Scheldestraat 00046,1978,232.0,90,160000.0,190000.0,216000.0,228000.0,289000.0,315000.0,347000.0,482000.0,586000.0,571000.0
Schipbeekstraat 00046,1919,0.0,88,193000.0,193000.0,236000.0,244000.0,270000.0,309000.0,349000.0,391000.0,516000.0,481000.0
Socrateslaan 00046,1939,0.0,97,181000.0,179000.0,209000.0,277000.0,298000.0,318000.0,353000.0,379000.0,431000.0,474000.0
Spaarnestraat 00046,1919,118.0,88,193000.0,193000.0,224000.0,239000.0,264000.0,304000.0,343000.0,386000.0,508000.0,473000.0
Spuistraat 00046,1919,58.0,71,140000.0,140000.0,147000.0,175000.0,210000.0,242000.0,267000.0,330000.0,405000.0,379000.0
Vlisthof 00046,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Volkerakstraat 00046,1931,139.0,81,203000.0,203000.0,236000.0,316000.0,355000.0,367000.0,396000.0,407000.0,513000.0,542000.0
Waalstraat 00046,1981,95.0,129,263000.0,254000.0,257000.0,264000.0,308000.0,,422000.0,501000.0,529000.0,486000.0
Westravenstraat 00046,1996,130.0,117,240000.0,240000.0,265000.0,280000.0,387000.0,437000.0,461000.0,500000.0,550000.0,554000.0
Wielingenplein 00046,1935,103.0,104,267000.0,268000.0,316000.0,379000.0,419000.0,436000.0,466000.0,538000.0,619000.0,592000.0
Amstelstraat 0046A,1999,0.0,72,162000.0,161000.0,163000.0,181000.0,210000.0,229000.0,250000.0,277000.0,361000.0,355000.0
Maasstraat 0046A,1999,0.0,85,181000.0,182000.0,,200000.0,233000.0,232000.0,254000.0,283000.0,392000.0,383000.0
Rijnlaan 0046A,1928,0.0,67,142000.0,142000.0,150000.0,173000.0,209000.0,241000.0,262000.0,273000.0,369000.0,389000.0
Amaliadwarsstraat 00047,1996,0.0,91,217000.0,218000.0,213000.0,235000.0,260000.0,284000.0,310000.0,350000.0,420000.0,394000.0
Amaliastraat 00047,1904,77.0,98,246000.0,246000.0,276000.0,365000.0,351000.0,432000.0,315000.0,321000.0,469000.0,426000.0
Amerhof 00047,1979,0.0,24,132000.0,134000.0,136000.0,145000.0,95000.0,106000.0,116000.0,129000.0,176000.0,173000.0
Amstelstraat 00047,1999,0.0,100,226000.0,227000.0,209000.0,229000.0,253000.0,292000.0,322000.0,379000.0,516000.0,505000.0
Berkelstraat 00047,1919,89.0,64,175000.0,175000.0,184000.0,230000.0,383000.0,311000.0,339000.0,371000.0,445000.0,431000.0
Croesestraat 00047,1906,0.0,55,156000.0,157000.0,218000.0,192000.0,222000.0,257000.0,290000.0,335000.0,356000.0,360000.0
Dinkelstraat 00047,1982,154.0,110,221000.0,254000.0,261000.0,313000.0,342000.0,384000.0,424000.0,502000.0,544000.0,567000.0
Dollardstraat 00047,1996,0.0,95,225000.0,223000.0,245000.0,270000.0,312000.0,348000.0,380000.0,407000.0,429000.0,411000.0
Dommelstraat 00047,1982,0.0,91,,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Giessenplein 00047,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Hoendiepstraat 00047,1926,72.0,86,203000.0,203000.0,245000.0,311000.0,342000.0,384000.0,410000.0,435000.0,523000.0,492000.0
Jutfaseweg 00047,1920,0.0,87,166000.0,167000.0,187000.0,222000.0,268000.0,309000.0,337000.0,351000.0,460000.0,436000.0
Lingestraat 00047,1999,0.0,100,226000.0,229000.0,211000.0,231000.0,255000.0,294000.0,324000.0,381000.0,519000.0,509000.0
Maasstraat 00047,1999,0.0,78,173000.0,174000.0,182000.0,205000.0,239000.0,259000.0,278000.0,289000.0,375000.0,356000.0
Merwedestraat 00047,1928,79.0,72,194000.0,194000.0,226000.0,236000.0,281000.0,317000.0,346000.0,366000.0,425000.0,371000.0
Noordzeestraat 00047,2009,95.0,122,272000.0,273000.0,430000.0,436000.0,482000.0,512000.0,529000.0,535000.0,705000.0,639000.0
Reitdiepstraat 00047,2006,0.0,82,177000.0,175000.0,237000.0,257000.0,346000.0,364000.0,384000.0,362000.0,451000.0,419000.0
Rijnlaan 00047,1927,0.0,70,152000.0,153000.0,158000.0,207000.0,238000.0,252000.0,267000.0,299000.0,382000.0,363000.0
Rijnlaan 47-BS,1927,0.0,80,159000.0,160000.0,175000.0,205000.0,248000.0,286000.0,311000.0,324000.0,404000.0,425000.0
Runstraat 00047,1932,93.0,87,246000.0,246000.0,299000.0,335000.0,349000.0,375000.0,418000.0,500000.0,572000.0,496000.0
Scheldestraat 00047,1919,88.0,64,162000.0,160000.0,165000.0,206000.0,254000.0,307000.0,331000.0,390000.0,478000.0,442000.0
Schipbeekstraat 00047,1919,114.0,88,192000.0,192000.0,228000.0,237000.0,261000.0,302000.0,341000.0,384000.0,504000.0,469000.0
Spaarnestraat 00047,1919,0.0,88,195000.0,195000.0,229000.0,244000.0,270000.0,309000.0,348000.0,391000.0,516000.0,481000.0
Spuistraat 00047,1919,100.0,71,169000.0,169000.0,176000.0,202000.0,239000.0,271000.0,296000.0,357000.0,459000.0,433000.0
Vlisthof 00047,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Waalstraat 00047,1932,108.0,92,212000.0,212000.0,259000.0,334000.0,345000.0,366000.0,372000.0,433000.0,516000.0,537000.0
Westravenstraat 00047,1919,58.0,98,203000.0,203000.0,207000.0,218000.0,284000.0,326000.0,346000.0,378000.0,427000.0,510000.0
Wielingenplein 00047,1935,102.0,97,266000.0,267000.0,311000.0,374000.0,415000.0,429000.0,459000.0,531000.0,612000.0,584000.0
Croesestraat 0047A,1906,0.0,45,148000.0,149000.0,149000.0,193000.0,213000.0,242000.0,249000.0,283000.0,329000.0,290000.0
Rijnlaan 0047A,1927,0.0,72,154000.0,155000.0,160000.0,212000.0,245000.0,259000.0,275000.0,350000.0,432000.0,429000.0
Rijnlaan 47A-BS,1927,0.0,85,165000.0,166000.0,184000.0,217000.0,263000.0,303000.0,330000.0,344000.0,416000.0,438000.0
Croesestraat 0047B,1906,0.0,48,155000.0,85000.0,90000.0,94000.0,99000.0,104000.0,110000.0,126000.0,199000.0,179000.0
Croesestraat 0047C,1906,0.0,55,84000.0,83000.0,89000.0,88000.0,102000.0,110000.0,118000.0,130000.0,183000.0,187000.0
Amerhof 00048,1979,0.0,25,,,,82000.0,95000.0,106000.0,116000.0,129000.0,180000.0,176000.0
Amstelstraat 00048,1999,0.0,67,151000.0,159000.0,164000.0,185000.0,214000.0,240000.0,254000.0,258000.0,327000.0,321000.0
Berkelstraat 00048,1931,95.0,110,275000.0,276000.0,319000.0,364000.0,388000.0,407000.0,459000.0,542000.0,598000.0,583000.0
Croesestraat 00048,1920,86.0,80,216000.0,216000.0,275000.0,299000.0,292000.0,348000.0,353000.0,407000.0,493000.0,465000.0
Dollardstraat 00048,1996,0.0,81,206000.0,204000.0,211000.0,265000.0,268000.0,287000.0,310000.0,318000.0,419000.0,404000.0
Giessenplein 00048,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Gouwestraat 00048,1936,83.0,100,263000.0,264000.0,279000.0,291000.0,355000.0,404000.0,447000.0,482000.0,561000.0,547000.0
Hoendiepstraat 00048,1931,78.0,84,211000.0,211000.0,249000.0,295000.0,319000.0,344000.0,379000.0,402000.0,514000.0,466000.0
Hunzestraat 00048,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
Maasstraat 00048,1999,0.0,78,173000.0,174000.0,,205000.0,239000.0,259000.0,278000.0,289000.0,375000.0,356000.0
Merwedestraat 00048,1931,55.0,71,145000.0,145000.0,152000.0,181000.0,218000.0,251000.0,276000.0,336000.0,404000.0,378000.0
Mijdrechtstraat 00048,1935,86.0,75,252000.0,253000.0,314000.0,330000.0,343000.0,359000.0,377000.0,439000.0,561000.0,505000.0
Reggestraat 00048,1919,101.0,75,201000.0,201000.0,239000.0,307000.0,344000.0,381000.0,413000.0,430000.0,492000.0,465000.0
Reitdiepstraat 00048,1955,0.0,76,58000.0,57000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 048-1,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 48-1A,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Roerstraat 00048,1992,0.0,79,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,379000.0,369000.0
Scheldestraat 00048,1978,130.0,78,146000.0,125000.0,199000.0,217000.0,240000.0,289000.0,319000.0,405000.0,471000.0,
Schipbeekstraat 00048,1919,0.0,88,193000.0,193000.0,232000.0,240000.0,266000.0,306000.0,345000.0,388000.0,509000.0,475000.0
Socrateslaan 00048,1939,0.0,141,191000.0,189000.0,237000.0,287000.0,321000.0,339000.0,366000.0,482000.0,534000.0,617000.0
Spaarnestraat 00048,1919,115.0,88,192000.0,192000.0,222000.0,237000.0,261000.0,302000.0,341000.0,384000.0,505000.0,470000.0
Spuistraat 00048,1919,57.0,69,141000.0,141000.0,148000.0,177000.0,211000.0,243000.0,268000.0,329000.0,399000.0,369000.0
Vlisthof 00048,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Volkerakstraat 00048,1933,71.0,84,172000.0,172000.0,204000.0,249000.0,285000.0,296000.0,323000.0,333000.0,425000.0,442000.0
Waalstraat 00048,1981,0.0,86,157000.0,158000.0,162000.0,187000.0,223000.0,245000.0,262000.0,273000.0,345000.0,365000.0
Westravenstraat 00048,1996,130.0,117,240000.0,240000.0,265000.0,280000.0,387000.0,437000.0,461000.0,500000.0,550000.0,575000.0
Wielingenplein 00048,1935,103.0,106,,265000.0,314000.0,377000.0,416000.0,431000.0,461000.0,533000.0,613000.0,586000.0
Amstelstraat 0048A,1999,0.0,67,151000.0,165000.0,167000.0,185000.0,216000.0,235000.0,256000.0,285000.0,348000.0,343000.0
Amaliadwarsstraat 00049,1996,0.0,91,217000.0,218000.0,213000.0,235000.0,260000.0,284000.0,310000.0,350000.0,420000.0,394000.0
Amaliastraat 00049,1904,77.0,120,246000.0,246000.0,276000.0,365000.0,351000.0,480000.0,525000.0,598000.0,647000.0,682000.0
Amerhof 00049,1979,0.0,45,125000.0,125000.0,126000.0,133000.0,154000.0,164000.0,179000.0,207000.0,268000.0,259000.0
Amstelstraat 00049,1999,0.0,100,226000.0,227000.0,210000.0,230000.0,254000.0,293000.0,322000.0,380000.0,517000.0,507000.0
Berkelstraat 00049,1919,89.0,65,175000.0,175000.0,184000.0,230000.0,383000.0,311000.0,339000.0,376000.0,447000.0,439000.0
